        1136           4           3
Mon Jul 11 16:09:24 2005
classB_77_86.fits
    lambda (um)    Flux (Jy)   Sigma (Jy)    AOT ident.
      8.16673     0.116453      3.09126      7.00000
      8.16865     0.119195      3.45563      7.00000
      8.17061     0.118881      2.53133      7.00000
      8.17276     0.121085      2.70316      7.00000
      8.17469     0.113158      2.46993      7.00000
      8.17684     0.100600      3.06280      7.00000
      8.17906    0.0905820      2.48433      7.00000
      8.18092    0.0879621      2.20991      7.00000
      8.18293    0.0964419      3.46484      7.00000
      8.18512     0.100597      2.03328      7.00000
      8.18727    0.0923645      1.62970      7.00000
      8.18918    0.0749992      2.44344      7.00000
      8.19122    0.0690590      1.59452      7.00000
      8.19322    0.0778017      1.56095      7.00000
      8.19543    0.0901979      2.15243      7.00000
      8.19737    0.0850283      2.92773      7.00000
      8.19931    0.0659839      2.54592      7.00000
      8.20150    0.0479894      1.35068      7.00000
      8.20344    0.0459888      1.58728      7.00000
      8.20538    0.0566461      2.39857      7.00000
      8.20759    0.0654658      1.23360      7.00000
      8.20959    0.0582361      1.88432      7.00000
      8.21164    0.0413313      2.47360      7.00000
      8.21367    0.0326772      1.28550      7.00000
      8.21580    0.0395916      1.11118      7.00000
      8.21784    0.0515875     0.944773      7.00000
      8.21991    0.0497933      1.73641      7.00000
      8.22197    0.0350910      2.82934      7.00000
      8.22402    0.0178749      1.43112      7.00000
      8.22614    0.0143584      1.25373      7.00000
      8.22818    0.0260004      2.11079      7.00000
      8.23023    0.0365744      1.69982      7.00000
      8.23224    0.0373610      1.36951      7.00000
      8.23445    0.0229076      1.47941      7.00000
      8.23640    0.0131854      1.47210      7.00000
      8.23833    0.0141902      1.69051      7.00000
      8.24054    0.0256076      1.44638      7.00000
      8.24248    0.0338034      1.11686      7.00000
      8.24473    0.0251934      1.97356      7.00000
      8.24665   0.00813419      2.78711      7.00000
      8.24863  -0.00353180      1.91621      7.00000
      8.25077   0.00510286      1.84843      7.00000
      8.25273    0.0215344      2.36095      7.00000
      8.25488    0.0234636      2.04154      7.00000
      8.25712   0.00825435      1.91764      7.00000
      8.25899   -0.0105495      1.54150      7.00000
      8.26104  -0.00753670      2.17358      7.00000
      8.26318    0.0120143      2.23637      7.00000
      8.26523    0.0274401      1.43243      7.00000
      8.26730    0.0217759      1.67802      7.00000
      8.26931   0.00261272      1.92429      7.00000
      8.27144  -0.00772909      1.55702      7.00000
      8.27353 -0.000426680      2.08077      7.00000
      8.27561    0.0110938      1.62882      7.00000
      8.27774    0.0155295      1.46649      7.00000
      8.27975   0.00608007      1.40151      7.00000
      8.28182  -0.00614520      1.80000      7.00000
      8.28387   -0.0128059      1.30079      7.00000
      8.28601  -0.00753291      1.78552      7.00000
      8.28807   0.00318425      2.02166      7.00000
      8.28994   0.00646470     0.909201      7.00000
      8.29219  -0.00206715      1.17124      7.00000
      8.29434   -0.0146065      1.09419      7.00000
      8.29638   -0.0181915     0.919842      7.00000
      8.29845  -0.00838855      1.26345      7.00000
      8.30045   0.00263951      1.40513      7.00000
      8.30267   0.00200532     0.952045      7.00000
      8.30463   -0.0144909      2.07796      7.00000
      8.30657   -0.0320700      1.48529      7.00000
      8.30880   -0.0329622      1.35375      7.00000
      8.31074   -0.0116354      3.77702      7.00000
      8.31300   0.00581049      2.72372      7.00000
      8.31492   0.00545531      2.45651      7.00000
      8.31721   -0.0139504      1.84752      7.00000
      8.31906   -0.0226233      2.66690      7.00000
      8.32101  -0.00921941      3.30953      7.00000
      8.32350    0.0102012      1.97752      7.00000
      8.32545    0.0219112      1.81637      7.00000
      8.32731    0.0114350      2.23741      7.00000
      8.32960  -0.00183913      1.78290      7.00000
      8.33152   -0.0124660      1.88128      7.00000
      8.33379  -0.00643904      1.11694      7.00000
      8.33573   0.00985253      1.63725      7.00000
      8.33797    0.0244603      1.60251      7.00000
      8.33990    0.0227149      2.86658      7.00000
      8.34218    0.0100933      2.49161      7.00000
      8.34409   0.00579153      1.49073      7.00000
      8.34639    0.0232922      2.69240      7.00000
      8.34825    0.0428135      2.63654      7.00000
      8.35021    0.0464168      2.45984      7.00000
      8.35274    0.0260740      2.20095      7.00000
      8.35466  0.000761102      3.23455      7.00000
      8.35651  -0.00133813      1.84356      7.00000
